subject_id,title,,authority_id,xml,,
644,"Architecture, Modern$y20th century",http://id.loc.gov/authorities/subjects/sh85006834,sh85006834,http://id.loc.gov/authorities/subjects/sh85006834.marcxml.xml,,
3423,"Architecture, Roman",http://id.loc.gov/authorities/subjects/sh85006860,sh85006860,http://id.loc.gov/authorities/subjects/sh85006860.marcxml.xml,,
6418,Architecture$zItaly$zRome,http://id.loc.gov/authorities/subjects/sh2007101305,sh2007101305,http://id.loc.gov/authorities/subjects/sh2007101305.marcxml.xml,,
4982,"Architecture, Byzantine",http://id.loc.gov/authorities/subjects/sh85006709,sh85006709,http://id.loc.gov/authorities/subjects/sh85006709.marcxml.xml,,
2362,"Architecture, Egyptian",http://id.loc.gov/authorities/subjects/sh85006781,sh85006781,http://id.loc.gov/authorities/subjects/sh85006781.marcxml.xml,,
4782,Military architecture$zAlgeria$zTazoult-Lambèse,http://id.loc.gov/authorities/subjects/sh85085131,sh85085131,http://id.loc.gov/authorities/subjects/sh85085131.marcxml.xml,,
5597,Religious architecture,http://id.loc.gov/authorities/subjects/sh2004000703,sh2004000703,http://id.loc.gov/authorities/subjects/sh2004000703.marcxml.xml,,
4032,"Arch of the Money Changers (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh96003574,sh96003574,http://id.loc.gov/authorities/subjects/sh96003574.marcxml.xml,,
4016,"Arch of Constantine (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh92005501,sh92005501,http://id.loc.gov/authorities/subjects/sh92005501.marcxml.xml,,
4579,"Arch of Nero (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh86001018,sh86001018,http://id.loc.gov/authorities/subjects/sh86001018.marcxml.xml,,
4015,"Arch of Titus (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh92006467,sh92006467,http://id.loc.gov/authorities/subjects/sh92006467.marcxml.xml,,
2003,"Arch of the Money Changers (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh96003574,sh96003574,http://id.loc.gov/authorities/subjects/sh96003574.marcxml.xml,,
4061,"Arch of Nero (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh86001018,sh86001018,http://id.loc.gov/authorities/subjects/sh86001018.marcxml.xml,,
2948,"Arch of Nero (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh86001018,sh86001018,http://id.loc.gov/authorities/subjects/sh86001018.marcxml.xml,,
4183,"Area sacra di Largo Argentina (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2001007096,sh2001007096,http://id.loc.gov/authorities/subjects/sh2001007096.marcxml.xml,,
5717,Silverwork$zRome,http://id.loc.gov/authorities/subjects/sh85122678,sh85122678,http://id.loc.gov/authorities/subjects/sh85122678.marcxml.xml,,
3844,"Argiletum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh95003729,sh95003729,http://id.loc.gov/authorities/subjects/sh95003729.marcxml.xml,,
7256,Argolis (Greece),http://id.loc.gov/authorities/names/n82163992,n82163992,http://id.loc.gov/authorities/names/n82163992.marcxml.xml,,
3034,Ariccia (Italy),http://id.loc.gov/authorities/names/n80086556,n80086556,http://id.loc.gov/authorities/names/n80086556.marcxml.xml,,
3334,Arles (France),http://id.loc.gov/authorities/names/n79089381,n79089381,http://id.loc.gov/authorities/names/n79089381.marcxml.xml,,
6545,Armor in art,http://id.loc.gov/authorities/subjects/sh91001237,sh91001237,http://id.loc.gov/authorities/subjects/sh91001237.marcxml.xml,,
2128,"Art, Baroque",http://id.loc.gov/authorities/subjects/sh85007566,sh85007566,http://id.loc.gov/authorities/subjects/sh85007566.marcxml.xml,,
2168,"Art, Etruscan",http://id.loc.gov/authorities/subjects/sh85007649,sh85007649,http://id.loc.gov/authorities/subjects/sh85007649.marcxml.xml,,
5317,"Art, Gothic",http://id.loc.gov/authorities/subjects/sh85007682,sh85007682,http://id.loc.gov/authorities/subjects/sh85007682.marcxml.xml,,
5409,"Art, Greek",http://id.loc.gov/authorities/subjects/sh85007690,sh85007690,http://id.loc.gov/authorities/subjects/sh85007690.marcxml.xml,,
6376,"Art, Medieval",http://id.loc.gov/authorities/subjects/sh85007777,sh85007777,http://id.loc.gov/authorities/subjects/sh85007777.marcxml.xml,,
2125,"Art, Renaissance",http://id.loc.gov/authorities/subjects/sh85007860,sh85007860,http://id.loc.gov/authorities/subjects/sh85007860.marcxml.xml,,
7384,"Art, Romanesque",http://id.loc.gov/authorities/subjects/sh85007873,sh85007873,http://id.loc.gov/authorities/subjects/sh85007873.marcxml.xml,,
3786,"Art, Spanish",http://id.loc.gov/authorities/subjects/sh85007908,sh85007908,http://id.loc.gov/authorities/subjects/sh85007908.marcxml.xml,,
2361,"Art, Egyptian",http://id.loc.gov/authorities/subjects/sh85007638,sh85007638,http://id.loc.gov/authorities/subjects/sh85007638.marcxml.xml,,
3044,Artena (Italy) ,http://id.loc.gov/authorities/names/n85309224,n85309224,http://id.loc.gov/authorities/names/n85309224.marcxml.xml,,
7373,"Arts, Byzantine",http://id.loc.gov/authorities/subjects/sh90000478,sh90000478,http://id.loc.gov/authorities/subjects/sh90000478.marcxml.xml,,
3268,Ascoli Piceno (Italy),http://id.loc.gov/authorities/names/n85238832,n85238832 ,http://id.loc.gov/authorities/names/n85238832.marcxml.xml,,
5645,Biq__ (Lebanon : Province),http://id.loc.gov/authorities/names/n85346759,n85346759,http://id.loc.gov/authorities/names/n85346759.marcxml.xml,,
3792,Vellore (India),http://id.loc.gov/authorities/names/n86145996,n86145996,http://id.loc.gov/authorities/names/n86145996.marcxml.xml,,
3794,Mysore (India),http://id.loc.gov/authorities/names/n80087663,n80087663,http://id.loc.gov/authorities/names/n80087663.marcxml.xml,,
3783,Izmir (Turkey),http://id.loc.gov/authorities/names/n79042141,n79042141,http://id.loc.gov/authorities/names/n79042141.marcxml.xml,,
3187,Assisi (Italy),http://id.loc.gov/authorities/names/n85309224,n85309224,http://id.loc.gov/authorities/names/n85309224.marcxml.xml,,
5556,Athens (Greece),http://id.loc.gov/authorities/names/n79018143,n79018143,http://id.loc.gov/authorities/names/n79018143.marcxml.xml,,
5510,Athens (Greece)$xAntiquities,http://id.loc.gov/authorities/subjects/sh2008114287,sh2008114287,http://id.loc.gov/authorities/subjects/sh2008114287.marcxml.xml,,
5506,Attik_ (Greece),http://id.loc.gov/authorities/names/n81024907,n81024907,http://id.loc.gov/authorities/names/n81024907.marcxml.xml,,
5429,Augsburg (Germany),http://id.loc.gov/authorities/names/n50073906,n50073906,http://id.loc.gov/authorities/names/n50073906.marcxml.xml,,
4194,"Augusteo (Rome, Italy)",http://id.loc.gov/authorities/names/n2005000649,n2005000649,http://id.loc.gov/authorities/names/n2005000649.marcxml.xml,,
4259,"Marcus Aurelius, Emperor of Rome, 121-180",http://id.loc.gov/authorities/names/n80051702,n80051702,http://id.loc.gov/authorities/names/n80051702.marcxml.xml,,
7318,Austria,http://id.loc.gov/authorities/names/n79040121,n79040121,http://id.loc.gov/authorities/names/n79040121.marcxml.xml,,
3630,Aventine Hill (Italy),http://id.loc.gov/authorities/subjects/sh94003838,sh94003838,http://id.loc.gov/authorities/subjects/sh94003838.marcxml.xml,,
7216,Avila (Spain),http://id.loc.gov/authorities/names/n80001323,n80001323,http://id.loc.gov/authorities/names/n80001323.marcxml.xml,,
3340,Badenweiler (Germany),http://id.loc.gov/authorities/names/n2003057451,n2003057451,http://id.loc.gov/authorities/names/n2003057451.marcxml.xml,,
7089,"Bagg, Robert",http://id.loc.gov/authorities/names/n50019411,n50019411,http://id.loc.gov/authorities/names/n50019411.marcxml.xml,,
7217,Baptisteries,http://id.loc.gov/authorities/subjects/sh85011738,sh85011738,http://id.loc.gov/authorities/subjects/sh85011738.marcxml.xml,,
6445,Bas-relief,http://id.loc.gov/authorities/subjects/sh85012010,sh85012010,http://id.loc.gov/authorities/subjects/sh85012010.marcxml.xml,,
6389,Basilica della Santa Casa di Loreto,http://id.loc.gov/authorities/names/n87849452,n87849452 ,http://id.loc.gov/authorities/names/n87849452.marcxml.xml,,
2212,"Basilica of Constantine (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97005845,sh97005845,http://id.loc.gov/authorities/subjects/sh97005845.marcxml.xml,,
4704,"Basilica of Constantine (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97005845,sh97005845,http://id.loc.gov/authorities/subjects/sh97005845.marcxml.xml,,
2234,"Basilica Aemilia (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh94003439,sh94003439,http://id.loc.gov/authorities/subjects/sh94003439.marcxml.xml,,
2233,"Basilica Aemilia (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh94003439,sh94003439,http://id.loc.gov/authorities/subjects/sh94003439.marcxml.xml,,
2241,"Basilica Ulpia (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh94005053,sh94005053,http://id.loc.gov/authorities/subjects/sh94005053.marcxml.xml,,
2214,"Basilica Ulpia (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh94005053,sh94005053,http://id.loc.gov/authorities/subjects/sh94005053.marcxml.xml,,
2026,Basilicas (Roman architecture),http://id.loc.gov/authorities/subjects/sh94003441,sh94003441,http://id.loc.gov/authorities/subjects/sh94003441.marcxml.xml,,
3726,Basilicata (Italy),http://id.loc.gov/authorities/names/n79063209,n79063209,http://id.loc.gov/authorities/names/n79063209.marcxml.xml,,
4910,Basilicas (Roman architecture),http://id.loc.gov/authorities/subjects/sh94003441,sh94003441,http://id.loc.gov/authorities/subjects/sh94003441.marcxml.xml,,
3684,"Baths, Roman",http://id.loc.gov/authorities/subjects/sh99013339,sh99013339,http://id.loc.gov/authorities/subjects/sh99013339.marcxml.xml,,
2056,"Baths, Roman$zItaly",http://id.loc.gov/authorities/subjects/sh99013793,sh99013793,http://id.loc.gov/authorities/subjects/sh99013793.marcxml.xml,,
5630,Masjid al-Aq_á (Jerusalem),http://id.loc.gov/authorities/names/n83017887,n83017887,http://id.loc.gov/authorities/names/n83017887.marcxml.xml,,
7058,"Beaser, Robert",http://id.loc.gov/authorities/names/n83130871,n83130871,http://id.loc.gov/authorities/names/n83130871.marcxml.xml,,
7231,Bedrooms,http://id.loc.gov/authorities/subjects/sh85012787,sh85012787,http://id.loc.gov/authorities/subjects/sh85012787.marcxml.xml,,
2209,Benevento (Italy),http://id.loc.gov/authorities/names/n79015627,n79015627,http://id.loc.gov/authorities/names/n79015627.marcxml.xml,,
3292,Benevento (Italy),http://id.loc.gov/authorities/names/n79015627,n79015627,http://id.loc.gov/authorities/names/n79015627.marcxml.xml,,
6780,Bergama (Turkey),http://id.loc.gov/authorities/names/n84182507,n84182507,http://id.loc.gov/authorities/names/n84182507.marcxml.xml,,
4435,Bergamo (Italy),http://id.loc.gov/authorities/names/n79046136,n79046136,http://id.loc.gov/authorities/names/n79046136.marcxml.xml,,
3356,Berlin (Germany),http://id.loc.gov/authorities/names/n79034972,n79034972,http://id.loc.gov/authorities/names/n79034972.marcxml.xml,,
2023,"Bernini, Gian Lorenzo$d1598-1680",http://id.loc.gov/authorities/names/n79127068,n79127068,http://id.loc.gov/authorities/names/n79127068.marcxml.xml,,
5625,Bethlehem,http://id.loc.gov/authorities/names/n82056740,n82056740,http://id.loc.gov/authorities/names/n82056740.marcxml.xml,,
7383,Bible. New Testament,http://id.loc.gov/authorities/names/n79023150,n79023150,http://id.loc.gov/authorities/names/n79023150.marcxml.xml,,
4236,Biblioteca apostolica vaticana.,http://id.loc.gov/authorities/names/n80050101,n80050101,http://id.loc.gov/authorities/names/n80050101.marcxml.xml,,
3396,Biskra (Algeria : Province),http://id.loc.gov/authorities/names/n85281897,n85281897,http://id.loc.gov/authorities/names/n85281897.marcxml.xml,,
3780,Biskra (Algeria),http://id.loc.gov/authorities/names/no2006088639,no2006088639,http://id.loc.gov/authorities/names/no2006088639.marcxml.xml,,
7380,Bitonto (Italy),http://id.loc.gov/authorities/names/n86058841,n86058841,http://id.loc.gov/authorities/names/n86058841.marcxml.xml,,
3271,Blera (Italy),http://id.loc.gov/authorities/names/nb2013010899,nb2013010899,http://id.loc.gov/authorities/names/nb2013010899.marcxml.xml,,
6104,Bologna (Italy),http://id.loc.gov/authorities/names/n79021394,n79021394,http://id.loc.gov/authorities/names/n79021394.marcxml.xml,,
5964,Bomarzo Italy,http://id.loc.gov/authorities/names/n85371760,n85371760,http://id.loc.gov/authorities/names/n85371760.marcxml.xml,,
2098,"Borromini, Francesco,$d1599-1667",http://id.loc.gov/authorities/names/n80025891,n80025891,http://id.loc.gov/authorities/names/n80025891.marcxml.xml,,
5718,Boscoreale (Italy),http://id.loc.gov/authorities/names/n90680537,n90680537,http://id.loc.gov/authorities/names/n90680537.marcxml.xml,,
4442,Bracciano (Italy),http://id.loc.gov/authorities/names/n82037614,n82037614,http://id.loc.gov/authorities/names/n82037614.marcxml.xml,,
3058,Bracciano (Italy),http://id.loc.gov/authorities/names/n82037614,n82037614,http://id.loc.gov/authorities/names/n82037614.marcxml.xml,,
5981,Bracciano Lake (Italy),http://id.loc.gov/authorities/subjects/sh2011004633,sh2011004633,http://id.loc.gov/authorities/subjects/sh2011004633.marcxml.xml,,
6331,"Bradford (West Yorkshire, England)",http://id.loc.gov/authorities/names/n82127948,n82127948,http://id.loc.gov/authorities/names/n82127948.marcxml.xml,,
6671,Bridges,http://id.loc.gov/authorities/subjects/sh85016829,sh85016829,http://id.loc.gov/authorities/subjects/sh85016829.marcxml.xml,,
6652,Bridges$xDesign and construction,http://id.loc.gov/authorities/subjects/sh85016834,sh85016834,http://id.loc.gov/authorities/subjects/sh85016834.marcxml.xml,,
5096,Brindisi (Italy),http://id.loc.gov/authorities/names/n82028276,n82028276,http://id.loc.gov/authorities/names/n82028276.marcxml.xml,,
282,Bronze,http://id.loc.gov/authorities/subjects/sh85017093,sh85017093,http://id.loc.gov/authorities/subjects/sh85017093.marcxml.xml,,
6449,"Bronzes, Ancient",http://id.loc.gov/authorities/subjects/sh85017155,sh85017155,http://id.loc.gov/authorities/subjects/sh85017155.marcxml.xml,,
6540,"Bronzes, Greek",http://id.loc.gov/authorities/subjects/sh85017174,sh85017174,http://id.loc.gov/authorities/subjects/sh85017174.marcxml.xml,,
2310,"Brown, Frank Edward,$d1908-1988 ",http://id.loc.gov/authorities/names/n92056675,n92056675,http://id.loc.gov/authorities/names/n92056675.marcxml.xml,,
2947,Building$xDetails,http://id.loc.gov/authorities/subjects/sh85017697,sh85017697,http://id.loc.gov/authorities/subjects/sh85017697.marcxml.xml,,
5435,Buildings,http://id.loc.gov/authorities/subjects/sh85017769,sh85017769,http://id.loc.gov/authorities/subjects/sh85017769.marcxml.xml,,
6803,Burgos (Spain),http://id.loc.gov/authorities/names/n80049581,n80049581,http://id.loc.gov/authorities/names/n80049581.marcxml.xml,,
5924,"Ca' Foscari (Venice, Italy)",http://id.loc.gov/authorities/subjects/sh2007006614,sh2007006614,http://id.loc.gov/authorities/subjects/sh2007006614.marcxml.xml,,
3253,Cagli (Italy),http://id.loc.gov/authorities/names/n87917930,n87917930,http://id.loc.gov/authorities/names/n87917930.marcxml.xml,,
648,"Cambellotti, Duilio,$d1876-1960",http://id.loc.gov/authorities/names/n80086768,n80086768,http://id.loc.gov/authorities/names/n80086768.marcxml.xml,,
2137,Campagna di Roma (Italy),http://id.loc.gov/authorities/subjects/sh85019184,sh85019184,http://id.loc.gov/authorities/subjects/sh85019184.marcxml.xml,,
4141,Capitoline Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006507,sh92006507,http://id.loc.gov/authorities/subjects/sh92006507.marcxml.xml,,
4700,Capitoline Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006507,sh92006507,http://id.loc.gov/authorities/subjects/sh92006507.marcxml.xml,,
6274,Capitoline Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006507,sh92006507,http://id.loc.gov/authorities/subjects/sh92006507.marcxml.xml,,
4706,"Campo Marzio (Rome, Italy)",http://id.loc.gov/authorities/names/n97042879,n97042879,http://id.loc.gov/authorities/names/n97042879.marcxml.xml,,
6841,"San Biagio (Church : Montepulciano, Italy)",http://id.loc.gov/authorities/names/n79129331,n79129331,http://id.loc.gov/authorities/names/n79129331.marcxml.xml,,
6332,Canons Ashby (England : Manor),http://id.loc.gov/authorities/subjects/sh2005000763,sh2005000763,http://id.loc.gov/authorities/subjects/sh2005000763.marcxml.xml,,
6334,Canterbury (England),http://id.loc.gov/authorities/names/n79145881,n79145881,http://id.loc.gov/authorities/names/n79145881.marcxml.xml,,
5586,"Capitals (Architecture), Corinthian",http://id.loc.gov/authorities/subjects/sh85019969,sh85019969,http://id.loc.gov/authorities/subjects/sh85019969.marcxml.xml,,
7382,"Capitals (Architecture), Corinthian",http://id.loc.gov/authorities/subjects/sh85019969,sh85019969,http://id.loc.gov/authorities/subjects/sh85019969.marcxml.xml,,
1990,"Capitals (Architecture), Ionic",http://id.loc.gov/authorities/subjects/sh85019970,sh85019970,http://id.loc.gov/authorities/subjects/sh85019970.marcxml.xml,,
3874,Capitals (Architecture),http://id.loc.gov/authorities/subjects/sh85019967,sh85019967,http://id.loc.gov/authorities/subjects/sh85019967.marcxml.xml,,
4746,Capitals (Architecture),http://id.loc.gov/authorities/subjects/sh85019967,sh85019967,http://id.loc.gov/authorities/subjects/sh85019967.marcxml.xml,,
3875,"150 \\ $aCapitals (Architecture), Corinthian",http://id.loc.gov/authorities/subjects/sh85019969,sh85019969,http://id.loc.gov/authorities/subjects/sh85019969.marcxml.xml,,
4993,"Capitals (Architecture), Ionic",http://id.loc.gov/authorities/subjects/sh85019970,sh85019970,http://id.loc.gov/authorities/subjects/sh85019970.marcxml.xml,,
2194,Capitoline Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006507,sh92006507,http://id.loc.gov/authorities/subjects/sh92006507.marcxml.xml,,
2201,Capitoline Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006507,sh92006507,http://id.loc.gov/authorities/subjects/sh92006507.marcxml.xml,,
5746,Capitoline Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006507,sh92006507,http://id.loc.gov/authorities/subjects/sh92006507.marcxml.xml,,
4440,Caprarola (Italy),http://id.loc.gov/authorities/names/n86119056,n86119056,http://id.loc.gov/authorities/names/n86119056.marcxml.xml,,
